future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed,BECCS_removed_2050,A/R_removed_2050,SCS_removed_2050,BC_removed_2050,DACCS_removed_2050,EW_removed_2050,OA_removed_2050,DOCCS_removed_2050
10,8.233,6.367,4.5,0.7,2050.0,0.09,0.04,700000000.0,-0.174,0.0,0.117,0.072,0.094,0.039,-0.033,-0.059,1000000000000.0,4388888888.889,1000000000.0,5988888888.889,11666666666.667,8000000000.0,2000000000.0,11888888888.889,1866666666.667,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,16286531236440.3,4388888888.000001,1000000000.0,5988888888.000001,5581704042.14154,1.0,2000000000.0,7208447089.450996,1866666666.0000005,666929438.884421,300000411707.83496,311078.66667921015,4870.4449999475,1892.14335626,4998179999.0,1599999999.0,1866666665.0,0.0,0.0,0.0,0.0,0.0,5987068888.0,2408888888.0,1866666665.0,999500000.0,1737440867.0,0.0,0.0,0.0,5987068888.0,2408888888.0,1866666665.0,999500000.0,5581694042.0,1999999999.0,7208447088.0,0.0,307027299950.0,279122222150.0,139999999960.0,25007500000.0,95716271568.23508,20000000010.0,133126706351.76495,10.000000000000002,12527299995.0,89399999975.0,46666666660.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
11,10.0,8.3,4.5,0.7,2035.0,0.09,0.04,600000000.0,-0.091,0.083,-0.083,0.128,0.117,-0.017,-0.033,-0.157,700000000000.0,6300000000.0,2400000000.0,4666666666.667,13333333333.333,6000000000.0,2666666666.667,1000000000.0,2288888888.889,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,9331354303336.998,4400000000.0,2400000000.0,2500000000.0,9810903715.67,1.0,1.0,1.0,2288888888.0,552903241.5508859,490545185783.5,153587.32429679457,3519.29294266977,1130.7909513180953,0.0,1200000000.0,2288888887.0,0.0,0.0,0.0,0.0,0.0,0.0,2020000000.0,2288888887.0,1348704551.0,4530488027.0,0.0,0.0,0.0,2498180000.0,2420000000.0,2288888887.0,2399500000.0,9810893716.0,0.0,0.0,0.0,50027300000.0,257400000000.0,118666666640.0,54753522754.85005,219152510575.15,10.000000000000002,10.000000000000002,10.000000000000002,27300000.0,79400000000.0,4222222240.0000005,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
12,6.467,4.433,8.5,4.767,2050.0,0.09,0.17,200000000.0,-0.202,0.05,-0.05,0.106,0.15,-0.05,0.033,-0.108,900000000000.0,4866666666.667,5900000000.0,7311111111.111,5000000000.0,10000000000.0,4000000000.0,11888888888.889,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8.233,2.5,8.5,2.733,2030.0,0.07,0.17,600000000.0,-0.147,0.0,0.15,0.094,0.117,-0.028,0.017,-0.132,500000000000.0,3911111111.111,5200000000.0,12600000000.0,6666666666.667,5000000000.0,2000000000.0,15000000000.0,1022222222.222,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,7096582571225.793,3911111111.0000005,5000000000.0,2015969684.713764,2154554066.80877,1.0,1.0,5808505023.5241585,1022222222.0,600000000.0,168065439306.64062,137534.52195325232,2123.391323323218,834.1297215250024,0.0,311111111.0,1022222221.0,0.0,0.0,0.0,0.0,0.0,2014149685.0,1131111111.0,1022222221.0,0.0,1984020315.0,0.0,0.0,0.0,2014149685.0,1931111111.0,1022222221.0,4999500000.0,2154544067.0,0.0,5808505023.0,0.0,68028382692.14372,204066666660.0,51111111110.0,62507500000.0,52158764154.99393,10.000000000000002,62127575362.86237,10.000000000000002,27300000.0,64511111110.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
14,6.467,6.367,12.5,4.767,2050.0,0.07,0.04,700000000.0,0.02,0.033,0.117,0.15,0.05,0.039,0.033,-0.23,500000000000.0,2000000000.0,5200000000.0,7311111111.111,11666666666.667,9000000000.0,3555555555.556,13444444444.444,2288888888.889,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,6289143217760.997,2000000000.0,5200000000.0,7277882277.279572,9277882278.279573,1.0,1.0,1.0,2288888888.0,458503573.8829613,300000323468.17,147701.1332706112,2126.543346360831,893.9434268590438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4776062277.0,20000000.0,0.0,0.0,2211898974.0,0.0,0.0,0.0,7276062277.0,20000000.0,2288888887.0,5199500000.0,9277872278.0,0.0,0.0,0.0,147778331708.80313,129400000000.0,45777777770.0,44031147447.92412,133012743043.2728,10.000000000000002,10.000000000000002,10.000000000000002,27300000.0,59400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
15,6.467,8.3,12.5,0.7,2040.0,0.07,0.17,1000000000.0,-0.174,-0.033,-0.05,0.05,0.128,0.017,0.067,-0.059,500000000000.0,4388888888.889,4500000000.0,700000000.0,15000000000.0,7000000000.0,3555555555.556,2555555555.556,2500000000.0,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,6780183713372.637,4388888888.000001,500000.0,1820000.0000000002,7500000000.000003,1.0,1.0,2555555555.0,2500000000.0,350722222.16,251456944442.5001,96677.60477029064,2939.6179099237497,801.8880833549999,0.0,146637272.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,0.0,966637272.0,2499999999.0,0.0,2499989999.0,0.0,0.0,0.0,0.0,2408888888.0,2499999999.0,0.0,7499990000.0,0.0,2555555554.0,0.0,27300000.0,199409494425.00006,125000000010.0,7500000.0,150000149985.00003,10.000000000000002,25555555560.0,10.000000000000002,27300000.0,62866372724.545456,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
16,4.7,8.3,0.5,4.767,2040.0,0.08,0.04,200000000.0,0.02,0.033,-0.15,0.106,0.05,0.017,0.1,-0.01,500000000000.0,4866666666.667,4500000000.0,4666666666.667,16666666666.667,8000000000.0,2888888888.889,2555555555.556,2500000000.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,6249100302837.645,1980000000.0,2901898889.2261577,1820000.0000000002,8000000000.0,1.0,1.0,2555555555.0,2500000000.0,200000000.0,248911666653.425,62213.75267153837,3092.68674465,788.4023250225,0.0,0.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499999999.0,0.0,4999989999.0,0.0,0.0,0.0,0.0,0.0,2499999999.0,2901398889.0,7999990000.0,0.0,2555555554.0,0.0,27300000.0,127399999980.0,125000000010.0,27016994445.0,195000149985.0,10.000000000000002,25555555560.0,10.000000000000002,27300000.0,59400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
17,10.0,8.3,8.5,4.767,2030.0,0.09,0.04,300000000.0,-0.091,0.033,-0.15,0.139,0.061,-0.039,0.067,-0.206,1100000000000.0,2955555555.556,1000000000.0,3344444444.444,16666666666.667,6000000000.0,3111111111.111,11888888888.889,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6.467,8.3,4.5,0.7,2030.0,0.09,0.04,800000000.0,0.02,0.067,-0.017,0.094,0.072,0.017,0.017,-0.23,1100000000000.0,5344444444.444,5900000000.0,3344444444.444,11666666666.667,2000000000.0,2888888888.889,15000000000.0,2077777777.778,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1100000000000.0,15994674864748.51,4400000000.0,5900000000.0,991002871.8571206,11666666666.0,1.0,2888888888.0,15000000000.0,2077777777.0,499492298.12751347,494741666625.11,136946.98293553712,3191.5795808254616,1078.6728506359987,0.0,1199999999.0,0.0,0.0,0.0,0.0,0.0,0.0,655849538.0,2019999999.0,2077777776.0,2499499999.0,9277872277.0,0.0,0.0,0.0,989182872.0,2420000000.0,2077777776.0,5899500000.0,11666656666.0,2888888887.0,14999999999.0,0.0,19847357437.14241,257399999945.0,83111111089.99998,126007499990.0,349189587072.85767,39444444445.0,225000000010.0,10.000000000000002,27300000.0,79399999980.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
19,8.233,6.367,0.5,6.8,2045.0,0.07,0.04,800000000.0,-0.036,0.05,0.15,0.061,0.05,-0.05,0.033,-0.181,1000000000000.0,3433333333.333,300000000.0,11277777777.778,13333333333.333,2000000000.0,3777777777.778,5666666666.667,1233333333.333,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,14769068364590.975,3433333333.0000005,300000000.0,10000000000.0,5502849823.790476,1.0,1.0,5666666666.000001,1233333333.0000002,672249862.2879848,373476010439.33496,412414.2507953718,4122.525551797462,2080.3747489285797,6822966768.0,1453333333.0,1233333332.0,0.0,0.0,0.0,0.0,0.0,9998180000.0,1453333333.0,1233333332.0,299500000.0,2658941196.0,0.0,0.0,0.0,9998180000.0,1453333333.0,1233333332.0,299500000.0,5502839824.0,0.0,5666666665.0,0.0,511523035358.4213,245699999975.00003,73999999990.0,7507500000.0,115437466838.29404,10.000000000000002,45831997818.28458,10.000000000000002,30775167679.210667,85733333325.00002,12333333340.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
20,4.7,8.3,0.5,0.7,2030.0,0.09,0.17,900000000.0,0.02,0.017,-0.117,0.106,0.061,-0.017,0.083,-0.01,600000000000.0,5344444444.444,1700000000.0,7311111111.111,11666666666.667,1000000000.0,2666666666.667,10333333333.333,1655555555.556,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,7306452431364.262,4399999999.0,500000.0,1820000.0000000002,11666666666.0,1.0,1.0,9999999999.0,1655555555.0,463666666.5728,309166666647.5,93287.83239821061,2003.1200006677495,602.2766898539999,0.0,0.0,1655555554.0,0.0,0.0,0.0,0.0,0.0,0.0,819999999.0,1655555554.0,0.0,5364814225.0,0.0,0.0,0.0,0.0,2419999999.0,1655555554.0,0.0,11666656666.0,0.0,9999999998.0,0.0,27300000.0,191399999945.0,82777777759.99998,7500000.0,250787422275.0,10.000000000000002,75000000000.0,10.000000000000002,27300000.0,61399999995.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
21,6.467,6.367,8.5,4.767,2045.0,0.09,0.17,500000000.0,-0.174,0.067,0.083,0.15,0.139,-0.006,0.017,-0.01,1000000000000.0,3433333333.333,6600000000.0,700000000.0,15000000000.0,9000000000.0,2888888888.889,2555555555.556,2288888888.889,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,17186893320135.652,3433333333.0,6600000000.0,700000000.0,9666437467.627802,1.0,1.0,2555555555.0,2288888888.0,484065337.2822413,373475922169.17,144304.37519861493,6832.088211768714,2056.6610399751107,698180000.0,1453333333.0,2288888887.0,3855903710.0,333747520.0,0.0,0.0,0.0,698180000.0,1453333333.0,2288888887.0,6599500000.0,3385041422.0,0.0,0.0,0.0,698180000.0,1453333333.0,2288888887.0,6599500000.0,9666427468.0,0.0,2555555554.0,0.0,42027300000.0,247899999965.0,171666666610.0,321853555656.3372,189999297817.06125,10.000000000000002,26553179931.601612,10.000000000000002,7027300000.0,87933333315.0,57222222210.0,6789518552.112419,1640608709.836091,10.000000000000002,10.000000000000002,10.000000000000002
22,10.0,6.367,4.5,4.767,2040.0,0.07,0.17,900000000.0,-0.119,0.083,0.017,0.139,0.094,0.017,0.067,-0.206,700000000000.0,5344444444.444,300000000.0,7311111111.111,15000000000.0,7000000000.0,2000000000.0,7222222222.222,1866666666.667,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,10009039541697.21,4400000000.0,300000000.0,3737077209.0241427,4530498027.1234,1.0,2000000000.0,7222222222.000001,1866666666.0000005,900000000.0,438635647256.17004,198649.06909748734,2504.383273801217,1026.9526455071878,394687108.0,1200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3735257209.0,2020000000.0,1866666665.0,299500000.0,3227297058.0,0.0,0.0,0.0,3735257209.0,2420000000.0,1866666665.0,299500000.0,4530488027.0,1999999999.0,7222222221.0,0.0,129215141279.35274,257400000000.0,74666666650.00002,7507500000.0,120170215769.90457,16983640273.356054,94056836017.38666,10.000000000000002,27300000.0,79400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
23,8.233,4.433,12.5,0.7,2045.0,0.09,0.17,900000000.0,-0.008,0.1,-0.05,0.106,0.083,-0.006,0.1,-0.23,700000000000.0,2000000000.0,1700000000.0,12600000000.0,13333333333.333,6000000000.0,2444444444.444,2555555555.556,2288888888.889,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,11839995304659.803,2000000000.0,1700000000.0,4119840658.287446,8855376315.235392,1.0,1.0,2555555555.0,2288888888.0,900000000.0000001,373476010459.1649,161201.12962253526,3306.2180666535482,1183.3786605784735,0.0,20000000.0,0.0,0.0,262157806.0,0.0,0.0,0.0,4118020658.0,20000000.0,2288888887.0,1699500000.0,2441658446.0,0.0,2555555554.0,0.0,4118020658.0,20000000.0,2288888887.0,1699500000.0,8855366315.0,0.0,2555555554.0,0.0,153867289533.3834,149900000000.0,91555555530.0,59507500000.0,155725210481.61664,10.000000000000002,89444444435.0,10.000000000000002,27300000.0,61600000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
24,6.467,8.3,0.5,4.767,2040.0,0.08,0.105,400000000.0,-0.119,0.033,0.083,0.094,0.05,0.039,0.1,-0.083,600000000000.0,2477777777.778,2400000000.0,9955555555.556,5000000000.0,8000000000.0,3111111111.111,15000000000.0,1444444444.444,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,8038119140394.226,2477777777.0,2400000000.0,1737777600.6850317,5000000000.0,1.0,3111111111.0000005,13559813063.198462,1444444444.0,400000000.0,438635470595.835,99436.29009068804,2375.2593367773216,760.3971360805816,0.0,0.0,1444444443.0,0.0,0.0,0.0,0.0,0.0,989148404.0,497777777.0,1444444443.0,0.0,4170484868.0,0.0,0.0,0.0,1735957601.0,497777777.0,1444444443.0,2399500000.0,4999990000.0,3111111110.0,13559813062.0,0.0,43308411736.99342,153677777735.0,79444444430.0,36007500000.0,120852624331.02199,31111111120.000004,135598130636.98459,10.000000000000002,27300000.0,59788888885.0,7222222230.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
25,4.7,2.5,4.5,2.733,2030.0,0.07,0.04,500000000.0,-0.119,0.067,0.083,0.117,0.05,-0.006,0.0,-0.034,400000000000.0,2477777777.778,3800000000.0,5988888888.889,6666666666.667,5000000000.0,3333333333.333,15000000000.0,1022222222.222,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,400000000000.0,5017040818761.844,2477777777.0,500000.0,5988888888.000001,6666666666.0,1.0,1.0,1.0,1022222222.0,451666666.57280004,156666666651.0,117253.23897550719,1438.3755566025,608.1989121649999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022222221.0,0.0,2300939445.0,0.0,0.0,0.0,5987068888.0,497777777.0,1022222221.0,0.0,6666656666.0,0.0,0.0,0.0,97416188870.0,126177777770.0,40888888890.0,7500000.0,135509644440.0,10.000000000000002,10.000000000000002,10.000000000000002,27300000.0,59400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
26,10.0,4.433,8.5,0.7,2050.0,0.07,0.105,800000000.0,-0.119,0.1,-0.083,0.128,0.072,0.039,-0.017,-0.034,400000000000.0,5822222222.222,5900000000.0,4666666666.667,13333333333.333,8000000000.0,3111111111.111,11888888888.889,1444444444.444,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,400000000000.00006,5248122304380.467,4400000000.0,5797063037.76117,1820000.0000000002,6000010001.3633,1.0,1.0,1.0,1444444444.0,342800058.00790715,300000500068.165,92532.71088234804,2176.4365322646236,688.3077429743273,0.0,0.0,1444444443.0,0.0,0.0,0.0,0.0,0.0,0.0,820000000.0,1444444443.0,0.0,1430435066.0,0.0,0.0,0.0,0.0,2420000000.0,1444444443.0,5796563038.0,6000000001.0,0.0,0.0,0.0,27300000.0,191400000000.0,72222222210.0,49463445566.41754,86887032193.5825,10.000000000000002,10.000000000000002,10.000000000000002,27300000.0,61400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
27,8.233,8.3,4.5,6.8,2045.0,0.07,0.105,800000000.0,-0.063,0.05,0.017,0.15,0.083,-0.006,0.067,-0.059,800000000000.0,6300000000.0,3800000000.0,9955555555.556,5000000000.0,4000000000.0,2888888888.889,13444444444.444,1444444444.444,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0001,11535107323582.691,4400000000.0,3800000000.0,4608281486.400687,3508064516.129032,1.0,1.0,6737251019.486717,1444444444.0,800000000.0000001,373476010469.0,229531.95185094216,3780.2905407967182,1464.5640228355132,0.0,1495836100.0,1444444443.0,0.0,0.0,0.0,0.0,0.0,4606461486.0,2315836100.0,1444444443.0,2499500000.0,2658941197.0,0.0,0.0,0.0,4606461486.0,2420000000.0,1444444443.0,3799500000.0,3508054516.0,0.0,6737251018.0,0.0,169531639405.4331,273670985487.75293,93888888869.99991,88507499999.99908,103264427885.31596,10.000000000000002,71136558331.49905,10.000000000000002,27300000.0,86795902494.43317,21666666669.999916,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
28,6.467,2.5,8.5,2.733,2050.0,0.07,0.17,800000000.0,-0.202,-0.033,-0.083,0.15,0.15,-0.039,-0.05,-0.059,500000000000.0,4388888888.889,2400000000.0,4666666666.667,13333333333.333,7000000000.0,3777777777.778,2555555555.556,1444444444.444,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,6507909913683.104,4388888888.000001,2400000000.0,1820000.0000000002,9277882276.74857,1.0,1.0,1.0,1444444444.0,361033939.36514175,300000323418.665,113627.52680151077,2344.732227319459,752.4937740905713,0.0,788888888.0,1444444443.0,0.0,0.0,0.0,0.0,0.0,0.0,1608888888.0,1444444443.0,0.0,2211898973.0,0.0,0.0,0.0,0.0,2408888888.0,1444444443.0,2399500000.0,9277872277.0,0.0,0.0,0.0,27300000.0,234677777720.0,83018611294.79361,36007500000.0,146268810955.20642,10.000000000000002,10.000000000000002,10.000000000000002,27300000.0,71233333320.0,10796389094.79361,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
